home_id,current_usage,acc_usage,time
24d3440e-c786-49bd-b454-57049bb389ab,0.048293,8.165456,2021-05-01T10:05:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.064570,8.230026,2021-05-01T10:10:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.061478,8.291504,2021-05-01T10:15:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.058271,8.349775,2021-05-01T10:20:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.049624,8.399399,2021-05-01T10:25:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.049439,8.448838,2021-05-01T10:30:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.056906,8.505744,2021-05-01T10:35:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.055712,8.561456,2021-05-01T10:40:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.057213,8.618669,2021-05-01T10:45:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.200660,8.819329,2021-05-01T10:50:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.225530,9.044859,2021-05-01T10:55:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.196867,9.241726,2021-05-01T11:01:19Z
24d3440e-c786-49bd-b454-57049bb389ab,0.039695,9.281421,2021-05-01T11:05:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.051724,9.333145,2021-05-01T11:10:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.054684,9.387829,2021-05-01T11:15:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.054101,9.441930,2021-05-01T11:20:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.051919,9.493849,2021-05-01T11:25:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.049475,9.543324,2021-05-01T11:30:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.046673,9.589997,2021-05-01T11:35:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.051276,9.641273,2021-05-01T11:40:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.054785,9.696058,2021-05-01T11:45:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.091082,9.787140,2021-05-01T11:50:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.070039,9.857179,2021-05-01T11:55:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.066782,9.923961,2021-05-01T12:00:06Z
24d3440e-c786-49bd-b454-57049bb389ab,0.056760,9.980721,2021-05-01T12:05:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.069515,10.050236,2021-05-01T12:10:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.054269,10.104505,2021-05-01T12:15:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.059342,10.163847,2021-05-01T12:20:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.099396,10.263243,2021-05-01T12:25:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.104310,10.367553,2021-05-01T12:30:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.103728,10.471281,2021-05-01T12:35:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.101721,10.573002,2021-05-01T12:40:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.089650,10.662652,2021-05-01T12:45:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.086321,10.748973,2021-05-01T12:50:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.085866,10.834839,2021-05-01T12:55:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.059690,10.894529,2021-05-01T13:00:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.064434,10.958963,2021-05-01T13:05:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.152255,11.111218,2021-05-01T13:10:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.268469,11.379687,2021-05-01T13:15:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.258715,11.638402,2021-05-01T13:20:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.088399,11.726801,2021-05-01T13:25:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.132434,11.859235,2021-05-01T13:30:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.126943,11.986178,2021-05-01T13:35:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.162182,12.148360,2021-05-01T13:40:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.129807,12.278167,2021-05-01T13:45:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.146074,12.424241,2021-05-01T13:50:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.092310,12.516551,2021-05-01T13:55:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.178246,12.694797,2021-05-01T14:00:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.102911,12.797708,2021-05-01T14:05:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.138624,12.936332,2021-05-01T14:10:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.140274,13.076606,2021-05-01T14:15:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.082024,13.158630,2021-05-01T14:20:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.145479,13.304109,2021-05-01T14:25:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.133054,13.437163,2021-05-01T14:30:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.122676,13.559839,2021-05-01T14:35:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.067443,13.627282,2021-05-01T14:40:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.060648,13.687930,2021-05-01T14:45:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.061393,13.749323,2021-05-01T14:50:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.061903,13.811226,2021-05-01T14:55:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.067605,13.878831,2021-05-01T15:00:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.067029,13.945860,2021-05-01T15:05:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.067648,14.013508,2021-05-01T15:10:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.230639,14.244147,2021-05-01T15:15:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.354222,14.598369,2021-05-01T15:20:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.281718,14.880087,2021-05-01T15:25:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.165945,15.046032,2021-05-01T15:30:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.229596,15.275628,2021-05-01T15:35:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.132348,15.407976,2021-05-01T15:40:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.137010,15.544986,2021-05-01T15:45:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.183877,15.728863,2021-05-01T15:50:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.113255,15.842118,2021-05-01T15:55:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.106572,15.948690,2021-05-01T16:00:05Z
24d3440e-c786-49bd-b454-57049bb389ab,0.171319,16.120009,2021-05-01T16:05:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.095102,16.215111,2021-05-01T16:10:05Z
24d3440e-c786-49bd-b454-57049bb389ab,0.107859,16.322970,2021-05-01T16:15:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.055909,16.378879,2021-05-01T16:20:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.060050,16.438929,2021-05-01T16:25:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.076018,16.514947,2021-05-01T16:30:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.067904,16.582851,2021-05-01T16:35:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.066732,16.649583,2021-05-01T16:40:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.069685,16.719268,2021-05-01T16:45:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.067354,16.786622,2021-05-01T16:50:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.051176,16.837798,2021-05-01T16:55:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.051281,16.889079,2021-05-01T17:00:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.052146,16.941225,2021-05-01T17:05:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.057124,16.998349,2021-05-01T17:10:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.049621,17.047970,2021-05-01T17:15:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.044594,17.092564,2021-05-01T17:20:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.044805,17.137369,2021-05-01T17:25:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.057218,17.194587,2021-05-01T17:30:05Z
24d3440e-c786-49bd-b454-57049bb389ab,0.132649,17.327236,2021-05-01T17:35:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.090684,17.417920,2021-05-01T17:40:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.110527,17.528447,2021-05-01T17:45:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.252469,17.780916,2021-05-01T17:50:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.178004,17.958920,2021-05-01T17:55:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.059027,18.017947,2021-05-01T18:00:05Z
24d3440e-c786-49bd-b454-57049bb389ab,0.055788,18.073735,2021-05-01T18:05:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.067354,18.141089,2021-05-01T18:10:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.075428,18.216517,2021-05-01T18:15:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.074464,18.290981,2021-05-01T18:20:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.073734,18.364715,2021-05-01T18:25:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.067917,18.432632,2021-05-01T18:30:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.072907,18.505539,2021-05-01T18:35:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.072732,18.578271,2021-05-01T18:40:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.073512,18.651783,2021-05-01T18:45:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.077189,18.728972,2021-05-01T18:50:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.075015,18.803987,2021-05-01T18:55:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.076538,18.880525,2021-05-01T19:00:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.076251,18.956776,2021-05-01T19:05:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.068338,19.025114,2021-05-01T19:10:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.063733,19.088847,2021-05-01T19:15:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.058260,19.147107,2021-05-01T19:20:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.057443,19.204550,2021-05-01T19:25:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.138335,19.342885,2021-05-01T19:30:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.254109,19.596994,2021-05-01T19:35:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.246723,19.843717,2021-05-01T19:40:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.108281,19.951998,2021-05-01T19:45:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.058816,20.010814,2021-05-01T19:50:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.056397,20.067211,2021-05-01T19:55:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.056542,20.123753,2021-05-01T20:00:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.057952,20.181705,2021-05-01T20:05:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.316778,20.498483,2021-05-01T20:10:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.976431,21.474914,2021-05-01T20:15:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.896117,22.371031,2021-05-01T20:20:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.872765,23.243796,2021-05-01T20:25:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.888121,24.131917,2021-05-01T20:30:05Z
24d3440e-c786-49bd-b454-57049bb389ab,0.881117,25.013034,2021-05-01T20:35:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.857320,25.870354,2021-05-01T20:40:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.814824,26.685178,2021-05-01T20:45:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.855315,27.540493,2021-05-01T20:50:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.861064,28.401557,2021-05-01T20:55:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.871127,29.272684,2021-05-01T21:00:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.870960,30.143644,2021-05-01T21:05:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.491302,30.634946,2021-05-01T21:10:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.062862,30.697808,2021-05-01T21:15:05Z
24d3440e-c786-49bd-b454-57049bb389ab,0.074980,30.772788,2021-05-01T21:20:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.105474,30.878262,2021-05-01T21:25:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.107335,30.985597,2021-05-01T21:30:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.102887,31.088484,2021-05-01T21:35:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.099202,31.187686,2021-05-01T21:40:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.091872,31.279558,2021-05-01T21:45:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.093245,31.372803,2021-05-01T21:50:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.073955,31.446758,2021-05-01T21:55:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.000000,0.016935,2021-05-01T22:01:14Z
24d3440e-c786-49bd-b454-57049bb389ab,0.051031,0.067966,2021-05-01T22:05:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.067638,0.135604,2021-05-01T22:10:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.074297,0.209901,2021-05-01T22:15:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.060885,0.270786,2021-05-01T22:20:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.045033,0.315819,2021-05-01T22:25:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.036047,0.351866,2021-05-01T22:30:06Z
24d3440e-c786-49bd-b454-57049bb389ab,0.034770,0.386636,2021-05-01T22:35:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.039720,0.426356,2021-05-01T22:40:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.045796,0.472152,2021-05-01T22:45:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.045483,0.517635,2021-05-01T22:50:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.044443,0.562078,2021-05-01T22:55:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.044860,0.606938,2021-05-01T23:01:20Z
24d3440e-c786-49bd-b454-57049bb389ab,0.030220,0.637158,2021-05-01T23:05:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.041654,0.678812,2021-05-01T23:10:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.041616,0.720428,2021-05-01T23:15:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.046324,0.766752,2021-05-01T23:20:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.044193,0.810945,2021-05-01T23:25:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.045042,0.855987,2021-05-01T23:30:04Z
24d3440e-c786-49bd-b454-57049bb389ab,0.042504,0.898491,2021-05-01T23:35:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.034783,0.933274,2021-05-01T23:40:02Z
24d3440e-c786-49bd-b454-57049bb389ab,0.034891,0.968165,2021-05-01T23:45:03Z
24d3440e-c786-49bd-b454-57049bb389ab,0.034885,1.003050,2021-05-01T23:50:02Z
