home_id,current_usage,acc_usage,time
24d3440e-c786-49bd-b454-57049bb389ab,0.000000,0.000000,2021-03-26T00:00:00Z
24d3440e-c786-49bd-b454-57049bb389ab,371.016000,0.000000,2021-03-26T00:05:00Z
24d3440e-c786-49bd-b454-57049bb389ab,414.348000,0.000000,2021-03-26T00:10:00Z
24d3440e-c786-49bd-b454-57049bb389ab,399.972000,0.000000,2021-03-26T00:15:00Z
24d3440e-c786-49bd-b454-57049bb389ab,404.148000,0.000000,2021-03-26T00:20:00Z
24d3440e-c786-49bd-b454-57049bb389ab,401.424000,0.000000,2021-03-26T00:25:00Z
24d3440e-c786-49bd-b454-57049bb389ab,312.492000,0.000000,2021-03-26T00:30:00Z
24d3440e-c786-49bd-b454-57049bb389ab,301.488000,0.000000,2021-03-26T00:35:00Z
24d3440e-c786-49bd-b454-57049bb389ab,294.120000,0.000000,2021-03-26T00:40:00Z
24d3440e-c786-49bd-b454-57049bb389ab,314.088000,0.000000,2021-03-26T00:45:00Z
24d3440e-c786-49bd-b454-57049bb389ab,413.880000,0.000000,2021-03-26T00:50:00Z
24d3440e-c786-49bd-b454-57049bb389ab,426.960000,0.000000,2021-03-26T00:55:00Z
24d3440e-c786-49bd-b454-57049bb389ab,475.584000,0.000000,2021-03-26T01:00:00Z
24d3440e-c786-49bd-b454-57049bb389ab,431.400000,0.000000,2021-03-26T01:05:00Z
24d3440e-c786-49bd-b454-57049bb389ab,370.944000,0.000000,2021-03-26T01:10:00Z
24d3440e-c786-49bd-b454-57049bb389ab,311.880000,0.000000,2021-03-26T01:15:00Z
24d3440e-c786-49bd-b454-57049bb389ab,297.036000,0.000000,2021-03-26T01:20:00Z
24d3440e-c786-49bd-b454-57049bb389ab,387.192000,0.000000,2021-03-26T01:25:00Z
24d3440e-c786-49bd-b454-57049bb389ab,494.328000,0.000000,2021-03-26T01:30:00Z
24d3440e-c786-49bd-b454-57049bb389ab,777.456000,0.000000,2021-03-26T01:35:00Z
24d3440e-c786-49bd-b454-57049bb389ab,743.016000,0.000000,2021-03-26T01:40:00Z
24d3440e-c786-49bd-b454-57049bb389ab,657.996000,0.000000,2021-03-26T01:45:00Z
24d3440e-c786-49bd-b454-57049bb389ab,677.880000,0.000000,2021-03-26T01:50:00Z
24d3440e-c786-49bd-b454-57049bb389ab,675.192000,0.000000,2021-03-26T01:55:00Z
24d3440e-c786-49bd-b454-57049bb389ab,714.696000,0.000000,2021-03-26T02:01:00Z
24d3440e-c786-49bd-b454-57049bb389ab,387.252000,0.000000,2021-03-26T02:05:00Z
24d3440e-c786-49bd-b454-57049bb389ab,478.332000,0.000000,2021-03-26T02:10:00Z
24d3440e-c786-49bd-b454-57049bb389ab,437.640000,0.000000,2021-03-26T02:15:00Z
24d3440e-c786-49bd-b454-57049bb389ab,323.280000,0.000000,2021-03-26T02:20:00Z
24d3440e-c786-49bd-b454-57049bb389ab,292.332000,0.000000,2021-03-26T02:25:00Z
24d3440e-c786-49bd-b454-57049bb389ab,291.744000,0.000000,2021-03-26T02:30:00Z
24d3440e-c786-49bd-b454-57049bb389ab,333.216000,0.000000,2021-03-26T02:35:00Z
24d3440e-c786-49bd-b454-57049bb389ab,400.980000,0.000000,2021-03-26T02:40:00Z
24d3440e-c786-49bd-b454-57049bb389ab,418.212000,0.000000,2021-03-26T02:45:00Z
24d3440e-c786-49bd-b454-57049bb389ab,397.968000,0.000000,2021-03-26T02:50:00Z
24d3440e-c786-49bd-b454-57049bb389ab,349.068000,0.000000,2021-03-26T02:55:00Z
24d3440e-c786-49bd-b454-57049bb389ab,317.940000,0.000000,2021-03-26T03:00:00Z
24d3440e-c786-49bd-b454-57049bb389ab,386.088000,0.000000,2021-03-26T03:05:00Z
24d3440e-c786-49bd-b454-57049bb389ab,382.752000,0.000000,2021-03-26T03:10:00Z
24d3440e-c786-49bd-b454-57049bb389ab,466.992000,0.000000,2021-03-26T03:15:00Z
24d3440e-c786-49bd-b454-57049bb389ab,429.768000,0.000000,2021-03-26T03:20:00Z
24d3440e-c786-49bd-b454-57049bb389ab,407.964000,0.000000,2021-03-26T03:25:00Z
24d3440e-c786-49bd-b454-57049bb389ab,383.520000,0.000000,2021-03-26T03:30:00Z
24d3440e-c786-49bd-b454-57049bb389ab,304.656000,0.000000,2021-03-26T03:35:00Z
24d3440e-c786-49bd-b454-57049bb389ab,302.364000,0.000000,2021-03-26T03:40:00Z
24d3440e-c786-49bd-b454-57049bb389ab,304.752000,0.000000,2021-03-26T03:45:00Z
24d3440e-c786-49bd-b454-57049bb389ab,359.136000,0.000000,2021-03-26T03:50:00Z
24d3440e-c786-49bd-b454-57049bb389ab,579.192000,0.000000,2021-03-26T03:55:00Z
24d3440e-c786-49bd-b454-57049bb389ab,791.340000,0.000000,2021-03-26T04:00:00Z
24d3440e-c786-49bd-b454-57049bb389ab,802.848000,0.000000,2021-03-26T04:05:00Z
24d3440e-c786-49bd-b454-57049bb389ab,763.944000,0.000000,2021-03-26T04:10:00Z
24d3440e-c786-49bd-b454-57049bb389ab,768.540000,0.000000,2021-03-26T04:15:00Z
24d3440e-c786-49bd-b454-57049bb389ab,744.792000,0.000000,2021-03-26T04:20:00Z
24d3440e-c786-49bd-b454-57049bb389ab,651.936000,0.000000,2021-03-26T04:25:00Z
24d3440e-c786-49bd-b454-57049bb389ab,423.552000,0.000000,2021-03-26T04:30:00Z
24d3440e-c786-49bd-b454-57049bb389ab,404.928000,0.000000,2021-03-26T04:35:00Z
24d3440e-c786-49bd-b454-57049bb389ab,421.176000,0.000000,2021-03-26T04:40:00Z
24d3440e-c786-49bd-b454-57049bb389ab,341.088000,0.000000,2021-03-26T04:45:00Z
24d3440e-c786-49bd-b454-57049bb389ab,307.260000,0.000000,2021-03-26T04:50:00Z
24d3440e-c786-49bd-b454-57049bb389ab,310.704000,0.000000,2021-03-26T04:55:00Z
24d3440e-c786-49bd-b454-57049bb389ab,313.608000,0.000000,2021-03-26T05:00:00Z
24d3440e-c786-49bd-b454-57049bb389ab,410.964000,0.000000,2021-03-26T05:05:00Z
24d3440e-c786-49bd-b454-57049bb389ab,457.032000,0.000000,2021-03-26T05:10:00Z
24d3440e-c786-49bd-b454-57049bb389ab,497.844000,0.000000,2021-03-26T05:15:00Z
24d3440e-c786-49bd-b454-57049bb389ab,423.300000,0.000000,2021-03-26T05:20:00Z
24d3440e-c786-49bd-b454-57049bb389ab,380.520000,0.000000,2021-03-26T05:25:00Z
24d3440e-c786-49bd-b454-57049bb389ab,321.564000,0.000000,2021-03-26T05:30:00Z
24d3440e-c786-49bd-b454-57049bb389ab,287.592000,0.000000,2021-03-26T05:35:00Z
24d3440e-c786-49bd-b454-57049bb389ab,380.400000,0.000000,2021-03-26T05:40:00Z
24d3440e-c786-49bd-b454-57049bb389ab,434.112000,0.000000,2021-03-26T05:45:00Z
24d3440e-c786-49bd-b454-57049bb389ab,443.664000,0.000000,2021-03-26T05:50:00Z
24d3440e-c786-49bd-b454-57049bb389ab,1162.140000,0.000000,2021-03-26T05:55:00Z
24d3440e-c786-49bd-b454-57049bb389ab,374.628000,0.000000,2021-03-26T06:00:00Z
24d3440e-c786-49bd-b454-57049bb389ab,1249.740000,0.000000,2021-03-26T06:05:00Z
24d3440e-c786-49bd-b454-57049bb389ab,4109.952000,0.000000,2021-03-26T06:10:00Z
24d3440e-c786-49bd-b454-57049bb389ab,4612.140000,0.000000,2021-03-26T06:15:00Z
24d3440e-c786-49bd-b454-57049bb389ab,4032.192000,0.000000,2021-03-26T06:20:00Z
24d3440e-c786-49bd-b454-57049bb389ab,4524.396000,0.000000,2021-03-26T06:25:00Z
24d3440e-c786-49bd-b454-57049bb389ab,4775.208000,0.000000,2021-03-26T06:30:00Z
24d3440e-c786-49bd-b454-57049bb389ab,4033.452000,0.000000,2021-03-26T06:35:00Z
24d3440e-c786-49bd-b454-57049bb389ab,4246.032000,0.000000,2021-03-26T06:40:00Z
24d3440e-c786-49bd-b454-57049bb389ab,1080.564000,0.000000,2021-03-26T06:45:00Z
24d3440e-c786-49bd-b454-57049bb389ab,887.556000,0.000000,2021-03-26T06:50:00Z
24d3440e-c786-49bd-b454-57049bb389ab,966.984000,0.000000,2021-03-26T06:55:00Z
24d3440e-c786-49bd-b454-57049bb389ab,1091.580000,0.000000,2021-03-26T07:01:00Z
24d3440e-c786-49bd-b454-57049bb389ab,748.056000,0.000000,2021-03-26T07:05:00Z
24d3440e-c786-49bd-b454-57049bb389ab,957.732000,0.000000,2021-03-26T07:10:00Z
24d3440e-c786-49bd-b454-57049bb389ab,891.168000,0.000000,2021-03-26T07:15:00Z
24d3440e-c786-49bd-b454-57049bb389ab,752.520000,0.000000,2021-03-26T07:20:00Z
24d3440e-c786-49bd-b454-57049bb389ab,502.968000,0.000000,2021-03-26T07:25:00Z
24d3440e-c786-49bd-b454-57049bb389ab,532.788000,0.000000,2021-03-26T07:30:00Z
24d3440e-c786-49bd-b454-57049bb389ab,566.916000,0.000000,2021-03-26T07:35:00Z
24d3440e-c786-49bd-b454-57049bb389ab,541.200000,0.000000,2021-03-26T07:40:00Z
24d3440e-c786-49bd-b454-57049bb389ab,528.048000,0.000000,2021-03-26T07:45:00Z
24d3440e-c786-49bd-b454-57049bb389ab,399.516000,0.000000,2021-03-26T07:50:00Z
24d3440e-c786-49bd-b454-57049bb389ab,387.252000,0.000000,2021-03-26T07:55:00Z
24d3440e-c786-49bd-b454-57049bb389ab,487.740000,0.000000,2021-03-26T08:01:00Z
24d3440e-c786-49bd-b454-57049bb389ab,341.928000,0.000000,2021-03-26T08:05:00Z
24d3440e-c786-49bd-b454-57049bb389ab,875.352000,0.000000,2021-03-26T08:10:00Z
24d3440e-c786-49bd-b454-57049bb389ab,596.400000,0.000000,2021-03-26T08:15:00Z
24d3440e-c786-49bd-b454-57049bb389ab,591.264000,0.000000,2021-03-26T08:20:00Z
24d3440e-c786-49bd-b454-57049bb389ab,492.984000,0.000000,2021-03-26T08:25:00Z
24d3440e-c786-49bd-b454-57049bb389ab,412.032000,0.000000,2021-03-26T08:30:00Z
24d3440e-c786-49bd-b454-57049bb389ab,418.452000,0.000000,2021-03-26T08:35:00Z
24d3440e-c786-49bd-b454-57049bb389ab,400.368000,0.000000,2021-03-26T08:40:00Z
24d3440e-c786-49bd-b454-57049bb389ab,518.196000,0.000000,2021-03-26T08:45:00Z
24d3440e-c786-49bd-b454-57049bb389ab,507.396000,0.000000,2021-03-26T08:50:00Z
24d3440e-c786-49bd-b454-57049bb389ab,496.896000,0.000000,2021-03-26T08:55:00Z
24d3440e-c786-49bd-b454-57049bb389ab,876.636000,0.000000,2021-03-26T09:01:00Z
24d3440e-c786-49bd-b454-57049bb389ab,615.576000,0.000000,2021-03-26T09:05:00Z
24d3440e-c786-49bd-b454-57049bb389ab,774.912000,0.000000,2021-03-26T09:10:00Z
24d3440e-c786-49bd-b454-57049bb389ab,845.640000,0.000000,2021-03-26T09:15:00Z
24d3440e-c786-49bd-b454-57049bb389ab,924.480000,0.000000,2021-03-26T09:20:00Z
24d3440e-c786-49bd-b454-57049bb389ab,930.396000,0.000000,2021-03-26T09:25:00Z
24d3440e-c786-49bd-b454-57049bb389ab,908.544000,0.000000,2021-03-26T09:30:00Z
24d3440e-c786-49bd-b454-57049bb389ab,843.972000,0.000000,2021-03-26T09:35:00Z
24d3440e-c786-49bd-b454-57049bb389ab,617.856000,0.000000,2021-03-26T09:40:00Z
24d3440e-c786-49bd-b454-57049bb389ab,370.788000,0.000000,2021-03-26T09:45:00Z
24d3440e-c786-49bd-b454-57049bb389ab,379.836000,0.000000,2021-03-26T09:50:00Z
24d3440e-c786-49bd-b454-57049bb389ab,412.116000,0.000000,2021-03-26T09:55:00Z
24d3440e-c786-49bd-b454-57049bb389ab,603.132000,0.000000,2021-03-26T10:01:00Z
24d3440e-c786-49bd-b454-57049bb389ab,373.884000,0.000000,2021-03-26T10:05:00Z
24d3440e-c786-49bd-b454-57049bb389ab,480.240000,0.000000,2021-03-26T10:10:00Z
24d3440e-c786-49bd-b454-57049bb389ab,453.480000,0.000000,2021-03-26T10:15:00Z
24d3440e-c786-49bd-b454-57049bb389ab,472.440000,0.000000,2021-03-26T10:20:00Z
24d3440e-c786-49bd-b454-57049bb389ab,486.252000,0.000000,2021-03-26T10:25:00Z
